1 9,54215
28,18382931 9,54215
28,84031503 9,54215
29,51209227 9,54215
30,1995172 9,54215
30,90295433 9,54215
31,6227766 9,54215
32,35936569 9,54215
33,11311215 9,54215
33,88441561 9,54215
34,67368505 9,54215
35,48133892 9,54215
36,30780548 9,54215
37,15352291 9,54215
38,01893963 9,54215
38,9045145 9,54215
39,81071706 9,54215
40,73802778 9,54215
41,68693835 9,54215
42,65795188 9,54215
43,65158322 9,54215
44,66835922 9,54215
45,70881896 9,54215
46,77351413 9,54215
47,86300923 9,54215
48,97788194 9,54215
50,11872336 9,54215
51,2861384 9,54215
52,48074602 9,54215
53,70317964 9,54215
54,95408739 9,54215
56,23413252 9,54215
57,54399373 9,54215
58,88436554 9,54215
60,25595861 9,54215
61,65950019 9,54215
63,09573445 9,54215
64,5654229 9,54215
66,0693448 9,54215
67,60829754 9,54215
69,18309709 9,54215
70,79457844 9,54215
72,44359601 9,54215
74,13102413 9,54215
75,8577575 9,54215
77,62471166 9,54215
79,43282347 9,54215
81,28305162 9,54215
83,17637711 9,54215
85,11380382 9,54215
87,096359 9,54215
89,12509381 9,54215
91,20108394 9,54215
93,32543008 9,54215
95,4992586 9,54215
97,7237221 9,54215
100 9,54215
102,3292992 9,54215
104,7128548 9,54215
107,1519305 9,54215
109,6478196 9,54215
112,2018454 9,54215
114,8153621 9,54215
117,4897555 9,54215
120,2264435 9,54215
123,0268771 9,54215
125,8925412 9,54215
128,8249552 9,54215
131,8256739 9,54215
134,8962883 9,54215
138,0384265 9,54215
141,2537545 9,54215
144,5439771 9,54215
147,9108388 9,54215
151,3561248 9,54215
154,8816619 9,54215
158,4893192 9,54215
162,1810097 9,54215
165,9586907 9,54215
169,8243652 9,54215
173,7800829 9,54215
177,827941 9,54215
181,9700859 9,54215
186,2087137 9,54215
190,5460718 9,54215
194,98446 9,54215
199,5262315 9,54215
204,1737945 9,54215
208,9296131 9,54215
213,796209 9,54215
218,7761624 9,54215
223,8721139 9,54215
229,0867653 9,54215
234,4228815 9,54215
239,8832919 9,54215
245,4708916 9,54215
251,1886432 9,54215
257,0395783 9,54215
263,0267992 9,54215
269,1534804 9,54215
275,4228703 9,54215
281,8382931 9,54215
288,4031503 9,54215
295,1209227 9,54215
301,995172 9,54215
309,0295433 9,54215
316,227766 9,54215
323,5936569 9,54215
331,1311215 9,54215
338,8441561 9,54215
346,7368505 9,54215
354,8133892 9,54215
363,0780548 9,54215
371,5352291 9,54215
380,1893963 9,54215
389,045145 9,54215
398,1071706 9,54215
407,3802778 9,54215
416,8693835 9,54215
426,5795188 9,54215
436,5158322 9,54215
446,6835922 9,54215
457,0881896 9,54215
467,7351413 9,54215
478,6300923 9,54215
489,7788194 9,54215
501,1872336 9,54215
512,861384 9,54215
524,8074602 9,54215
537,0317964 9,54215
549,5408739 9,54215
562,3413252 9,54215
575,4399373 9,54215
588,8436554 9,54215
602,5595861 9,54215
616,5950019 9,54215
630,9573445 9,54215
645,654229 9,54215
660,693448 9,54215
676,0829754 9,54215
691,8309709 9,54215
707,9457844 9,54215
724,4359601 9,54215
741,3102413 9,54215
758,577575 9,54215
776,2471166 9,54215
794,3282347 9,54215
812,8305162 9,54215
831,7637711 9,54215
851,1380382 9,54215
870,96359 9,54215
891,2509381 9,54215
912,0108394 9,54215
933,2543008 9,54215
954,992586 9,54215
977,237221 9,54215
1000 9,54215
1023,292992 9,54215
1047,128548 9,54215
1071,519305 9,54215
1096,478196 9,54215
1122,018454 9,54215
1148,153621 9,54215
1174,897555 9,54215
1202,264435 9,54215
1230,268771 9,54215
1258,925412 9,54215
1288,249552 9,54215
1318,256739 9,54215
1348,962883 9,54215
1380,384265 9,54215
1412,537545 9,54215
1445,439771 9,54215
1479,108388 9,54215
1513,561248 9,54215
1548,816619 9,54215
1584,893192 9,54215
1621,810097 9,54215
1659,586907 9,54215
1698,243652 9,54215
1737,800829 9,54215
1778,27941 9,54215
1819,700859 9,54215
1862,087137 9,54215
1905,460718 9,54215
1949,8446 9,54215
1995,262315 9,54215
2041,737945 9,54215
2089,296131 9,54215
2137,96209 9,54215
2187,761624 9,54215
2238,721139 9,54215
2290,867653 9,54215
2344,228815 9,54215
2398,832919 9,54215
2454,708916 9,54215
2511,886432 9,54215
2570,395783 9,54215
2630,267992 9,54215
2691,534804 9,54215
2754,228703 9,54215
2818,382931 9,54215
2884,031503 9,54215
2951,209227 9,54215
3019,95172 9,54215
3090,295433 9,54215
3162,27766 9,54215
3235,936569 9,54215
3311,311215 9,54215
3388,441561 9,54215
3467,368505 9,54215
3548,133892 9,54215
3630,780548 9,54215
3715,352291 9,54215
3801,893963 9,54215
3890,45145 9,54215
3981,071706 9,54215
4073,802778 9,54215
4168,693835 9,54215
4265,795188 9,54215
4365,158322 9,54215
4466,835922 9,54215
4570,881896 9,54215
4677,351413 9,54215
4786,300923 9,54215
4897,788194 9,54215
5011,872336 9,54215
5128,61384 9,54215
5248,074602 9,54215
5370,317964 9,54215
5495,408739 9,54215
5623,413252 9,54215
5754,399373 9,54215
5888,436554 9,54215
6025,595861 9,54215
6165,950019 9,54215
6309,573445 9,54215
6456,54229 9,54215
6606,93448 9,54215
6760,829754 9,54215
6918,309709 9,54215
7079,457844 9,54215
7244,359601 9,54215
7413,102413 9,54215
7585,77575 9,54215
7762,471166 9,54215
7943,282347 9,54215
8128,305162 9,54215
8317,637711 9,54215
8511,380382 9,54215
8709,6359 9,54215
8912,509381 9,54215
9120,108394 9,54215
9332,543008 9,54215
9549,92586 9,54215
9772,37221 9,54215
10000 9,54215
10232,92992 9,54215
10471,28548 9,54215
10715,19305 9,54215
10964,78196 9,54215
11220,18454 9,54215
11481,53621 9,54215
11748,97555 9,54215
12022,64435 9,54215
12302,68771 9,54215
12589,25412 9,54215
12882,49552 9,54215
13182,56739 9,54215
13489,62883 9,54215
13803,84265 9,54215
14125,37545 9,54215
14454,39771 9,54215
14791,08388 9,54215
15135,61248 9,54215
15488,16619 9,54215
15848,93192 9,54215
16218,10097 9,54215
16595,86907 9,54215
16982,43652 9,54215
17378,00829 9,54215
17782,7941 9,54215
18197,00859 9,54215
18620,87137 9,54215
19054,60718 9,54215
19498,446 9,54215
19952,62315 9,54215
20417,37945 9,54215
20892,96131 9,54215
21379,6209 9,54215
21877,61624 9,54215
22387,21139 9,54215
22908,67653 9,54215
23442,28815 9,54215
23988,32919 9,54215
24547,08916 9,54215
25118,86432 9,54214
25703,95783 9,54214
26302,67992 9,54214
26915,34804 9,54214
27542,28703 9,54214
28183,82931 9,54214
28840,31503 9,54214
29512,09227 9,54214
30199,5172 9,54214
30902,95433 9,54214
31622,7766 9,54214
32359,36569 9,54214
33113,11215 9,54214
33884,41561 9,54214
34673,68505 9,54214
35481,33892 9,54214
36307,80548 9,54214
37153,52291 9,54214
38018,93963 9,54214
38904,5145 9,54214
39810,71706 9,54213
40738,02778 9,54213
41686,93835 9,54213
42657,95188 9,54213
43651,58322 9,54213
44668,35922 9,54213
45708,81896 9,54213
46773,51413 9,54213
47863,00923 9,54213
48977,88194 9,54213
50118,72336 9,54212
51286,1384 9,54212
52480,74602 9,54212
53703,17964 9,54212
54954,08739 9,54212
56234,13252 9,54212
57543,99373 9,54212
58884,36554 9,54211
60255,95861 9,54211
61659,50019 9,54211
63095,73445 9,54211
64565,4229 9,54211
66069,3448 9,5421
67608,29754 9,5421
69183,09709 9,5421
70794,57844 9,5421
72443,59601 9,5421
74131,02413 9,54209
75857,7575 9,54209
77624,71166 9,54209
79432,82347 9,54208
81283,05162 9,54208
83176,37711 9,54208
85113,80382 9,54207
87096,359 9,54207
89125,09381 9,54207
91201,08394 9,54206
93325,43008 9,54206
95499,2586 9,54205
97723,7221 9,54205
100000 9,54204
102329,2992 9,54204
104712,8548 9,54203
107151,9305 9,54203
109647,8196 9,54202
112201,8454 9,54202
114815,3621 9,54201
117489,7555 9,542
120226,4435 9,542
123026,8771 9,54199
125892,5412 9,54198
128824,9552 9,54197
131825,6739 9,54197
134896,2883 9,54196
138038,4265 9,54195
141253,7545 9,54194
144543,9771 9,54193
147910,8388 9,54192
151356,1248 9,54191
154881,6619 9,54189
158489,3192 9,54188
162181,0097 9,54187
165958,6907 9,54186
169824,3652 9,54184
173780,0829 9,54183
177827,941 9,54181
181970,0859 9,5418
186208,7137 9,54178
190546,0718 9,54176
194984,46 9,54174
199526,2315 9,54172
204173,7945 9,5417
208929,6131 9,54168
213796,209 9,54166
218776,1624 9,54164
223872,1139 9,54161
229086,7653 9,54159
234422,8815 9,54156
239883,2919 9,54153
245470,8916 9,54151
251188,6432 9,54147
257039,5783 9,54144
263026,7992 9,54141
269153,4804 9,54137
275422,8703 9,54134
281838,2931 9,5413
288403,1503 9,54126
295120,9227 9,54122
301995,172 9,54117
309029,5433 9,54113
316227,766 9,54108
323593,6569 9,54103
331131,1215 9,54098
338844,1561 9,54092
346736,8505 9,54086
354813,3892 9,5408
363078,0548 9,54074
371535,2291 9,54067
380189,3963 9,5406
389045,145 9,54053
398107,1706 9,54045
407380,2778 9,54037
416869,3835 9,54029
426579,5188 9,5402
436515,8322 9,54011
446683,5922 9,54001
457088,1896 9,53991
467735,1413 9,5398
478630,0923 9,53969
489778,8194 9,53958
501187,2336 9,53946
512861,384 9,53933
524807,4602 9,5392
537031,7964 9,53906
549540,8739 9,53891
562341,3252 9,53876
575439,9373 9,5386
588843,6554 9,53843
602559,5861 9,53826
616595,0019 9,53807
630957,3445 9,53788
645654,229 9,53768
660693,448 9,53747
676082,9754 9,53725
691830,9709 9,53702
707945,7844 9,53678
724435,9601 9,53652
741310,2413 9,53626
758577,575 9,53598
776247,1166 9,53569
794328,2347 9,53539
812830,5162 9,53507
831763,7711 9,53473
851138,0382 9,53438
870963,59 9,53402
891250,9381 9,53364
912010,8394 9,53324
933254,3008 9,53282
954992,586 9,53238
977237,221 9,53192
1000000 9,53143
1023292,992 9,53093
1047128,548 9,5304
1071519,305 9,52985
1096478,196 9,52927
1122018,454 9,52866
1148153,621 9,52803
1174897,555 9,52736
1202264,435 9,52667
1230268,771 9,52594
1258925,412 9,52518
1288249,552 9,52438
1318256,739 9,52354
1348962,883 9,52267
1380384,265 9,52175
1412537,545 9,52079
1445439,771 9,51979
1479108,388 9,51874
1513561,248 9,51764
1548816,619 9,51649
1584893,192 9,51528
1621810,097 9,51402
1659586,907 9,5127
1698243,652 9,51131
1737800,829 9,50986
1778279,41 9,50835
1819700,859 9,50676
1862087,137 9,5051
1905460,718 9,50336
1949844,6 9,50154
1995262,315 9,49964
2041737,945 9,49765
2089296,131 9,49556
2137962,09 9,49338
2187761,624 9,49109
2238721,139 9,4887
2290867,653 9,4862
2344228,815 9,48358
2398832,919 9,48084
2454708,916 9,47797
2511886,432 9,47497
2570395,783 9,47182
2630267,992 9,46854
2691534,804 9,4651
2754228,703 9,4615
2818382,931 9,45774
2884031,503 9,4538
2951209,227 9,44968
3019951,72 9,44537
3090295,433 9,44086
3162277,66 9,43615
3235936,569 9,43121
3311311,215 9,42605
3388441,561 9,42066
3467368,505 9,41501
3548133,892 9,40911
3630780,548 9,40294
3715352,291 9,39649
3801893,963 9,38974
3890451,45 9,38269
3981071,706 9,37532
4073802,778 9,36761
4168693,835 9,35956
4265795,188 9,35114
4365158,322 9,34234
4466835,922 9,33315
4570881,896 9,32354
4677351,413 9,3135
4786300,923 9,30302
4897788,194 9,29207
5011872,336 9,28063
5128613,84 9,26868
5248074,602 9,25621
5370317,964 9,24319
5495408,739 9,22959
5623413,252 9,2154
5754399,373 9,20059
5888436,554 9,18514
6025595,861 9,16901
6165950,019 9,15219
6309573,445 9,13465
6456542,29 9,11636
6606934,48 9,09728
6760829,754 9,0774
6918309,709 9,05668
7079457,844 9,03508
7244359,601 9,01258
7413102,413 8,98915
7585775,75 8,96475
7762471,166 8,93934
7943282,347 8,91289
8128305,162 8,88537
8317637,711 8,85673
8511380,382 8,82695
8709635,9 8,79598
8912509,381 8,76379
9120108,394 8,73033
9332543,008 8,69557
9549925,86 8,65946
9772372,21 8,62197
10000000 8,58306
10232929,92 8,54269
10471285,48 8,50081
10715193,05 8,45738
10964781,96 8,41237
11220184,54 8,36573
11481536,21 8,31743
11748975,55 8,26741
12022644,35 8,21565
12302687,71 8,1621
12589254,12 8,10672
12882495,52 8,04948
13182567,39 7,99034
13489628,83 7,92927
13803842,65 7,86622
14125375,45 7,80116
14454397,71 7,73406
14791083,88 7,6649
15135612,48 7,59363
15488166,19 7,52024
15848931,92 7,44469
16218100,97 7,36696
16595869,07 7,28703
16982436,52 7,20488
17378008,29 7,12049
17782794,1 7,03384
18197008,59 6,94492
18620871,37 6,85372
19054607,18 6,76022
19498446 6,66443
19952623,15 6,56632
20417379,45 6,46592
20892961,31 6,3632
21379620,9 6,25818
21877616,24 6,15087
22387211,39 6,04125
22908676,53 5,92936
23442288,15 5,8152
23988329,19 5,69878
24547089,16 5,58012
25118864,32 5,45924
25703957,83 5,33616
26302679,92 5,2109
26915348,04 5,08349
27542287,03 4,95396
28183829,31 4,82232
28840315,03 4,68861
29512092,27 4,55287
30199517,2 4,41512
30902954,33 4,2754
31622776,6 4,13374
32359365,69 3,99018
33113112,15 3,84476
33884415,61 3,69751
34673685,05 3,54847
35481338,92 3,39768
36307805,48 3,24518
37153522,91 3,09101
38018939,63 2,9352
38904514,5 2,77781
39810717,06 2,61886
40738027,78 2,4584
41686938,35 2,29647
42657951,88 2,13311
43651583,22 1,96836
44668359,22 1,80225
45708818,96 1,63482
46773514,13 1,46612
47863009,23 1,29618
48977881,94 1,12503
50118723,36 0,952723
51286138,4 0,779281
52480746,02 0,604744
53703179,64 0,429144
54954087,39 0,252516
56234132,52 0,0748919
57543993,73 -0,103696
58884365,54 -0,283218
60255958,61 -0,463643
61659500,19 -0,644942
63095734,45 -0,827088
64565422,9 -1,01005
66069344,8 -1,19381
67608297,54 -1,37833
69183097,09 -1,5636
70794578,44 -1,74958
72443596,01 -1,93626
74131024,13 -2,12362
75857757,5 -2,31163
77624711,66 -2,50027
79432823,47 -2,68952
81283051,62 -2,87937
83176377,11 -3,0698
85113803,82 -3,26079
87096359 -3,45233
89125093,81 -3,6444
91201083,94 -3,83699
93325430,08 -4,03008
95499258,6 -4,22367
97723722,1 -4,41773
100000000 -4,61227
102329299,2 -4,80727
104712854,8 -5,00271
107151930,5 -5,19861
109647819,6 -5,39493
112201845,4 -5,59169
114815362,1 -5,78887
117489755,5 -5,98647
120226443,5 -6,18448
123026877,1 -6,3829
125892541,2 -6,58173
128824955,2 -6,78096
131825673,9 -6,9806
134896288,3 -7,18064
138038426,5 -7,38108
141253754,5 -7,58193
144543977,1 -7,78318
147910838,8 -7,98484
151356124,8 -8,18691
154881661,9 -8,38939
158489319,2 -8,59229
162181009,7 -8,79562
165958690,7 -8,99938
169824365,2 -9,20357
173780082,9 -9,40821
177827941 -9,6133
181970085,9 -9,81886
186208713,7 -10,0249
190546071,8 -10,2314
194984460 -10,4384
199526231,5 -10,6459
204173794,5 -10,8539
208929613,1 -11,0625
213796209 -11,2716
218776162,4 -11,4813
223872113,9 -11,6916
229086765,3 -11,9024
234422881,5 -12,1139
239883291,9 -12,326
245470891,6 -12,5388
251188643,2 -12,7523
257039578,3 -12,9664
263026799,2 -13,1813
269153480,4 -13,3969
275422870,3 -13,6133
281838293,1 -13,8305
288403150,3 -14,0485
295120922,7 -14,2674
301995172 -14,4871
309029543,3 -14,7078
316227766 -14,9294
323593656,9 -15,1519
331131121,5 -15,3755
338844156,1 -15,6001
346736850,5 -15,8258
354813389,2 -16,0525
363078054,8 -16,2804
371535229,1 -16,5095
380189396,3 -16,7398
389045145 -16,9713
398107170,6 -17,2041
407380277,8 -17,4383
416869383,5 -17,6738
426579518,8 -17,9107
436515832,2 -18,149
446683592,2 -18,3888
457088189,6 -18,6301
467735141,3 -18,873
478630092,3 -19,1175
489778819,4 -19,3636
501187233,6 -19,6114
512861384 -19,8609
524807460,2 -20,1122
537031796,4 -20,3653
549540873,9 -20,6201
562341325,2 -20,8769
575439937,3 -21,1356
588843655,4 -21,3962
602559586,1 -21,6587
616595001,9 -21,9233
630957344,5 -22,1899
645654229 -22,4586
660693448 -22,7294
676082975,4 -23,0023
691830970,9 -23,2774
707945784,4 -23,5546
724435960,1 -23,8341
741310241,3 -24,1157
758577575 -24,3996
776247116,6 -24,6857
794328234,7 -24,9741
812830516,2 -25,2648
831763771,1 -25,5578
851138038,2 -25,853
870963590 -26,1506
891250938,1 -26,4504
912010839,4 -26,7525
933254300,8 -27,0569
954992586 -27,3636
977237221 -27,6726
1000000000 -27,9838
1023292992 -28,2973
1047128548 -28,613
1071519305 -28,931
1096478196 -29,2511
1122018454 -29,5734
1148153621 -29,8979
1174897555 -30,2245
1202264435 -30,5531
1230268771 -30,8839
1258925412 -31,2167
1288249552 -31,5515
1318256739 -31,8883
1348962883 -32,227
1380384265 -32,5675
1412537545 -32,91
1445439771 -33,2543
1479108388 -33,6003
1513561248 -33,9481
1548816619 -34,2976
1584893192 -34,6488
1621810097 -35,0015
1659586907 -35,3559
1698243652 -35,7117
1737800829 -36,0691
1778279410 -36,4279
1819700859 -36,788
1862087137 -37,1496
1905460718 -37,5124
1949844600 -37,8766
1995262315 -38,2419
2041737945 -38,6084
2089296131 -38,9761
2137962090 -39,3449
2187761624 -39,7147
2238721139 -40,0856
2290867653 -40,4574
2344228815 -40,8301
2398832919 -41,2038
2454708916 -41,5783
2511886432 -41,9537
2570395783 -42,3298
2630267992 -42,7066
2691534804 -43,0842
2754228703 -43,4625
2818382931 -43,8413
2884031503 -44,2208
2951209227 -44,6009
3019951720 -44,9815
3090295433 -45,3626
3162277660 -45,7441
3235936569 -46,1261
3311311215 -46,5085
3388441561 -46,8912
3467368505 -47,2743
3548133892 -47,6577
3630780548 -48,0414
3715352291 -48,4254
3801893963 -48,8095
3890451450 -49,1939
3981071706 -49,5784
4073802778 -49,963
4168693835 -50,3477
4265795188 -50,7325
4365158322 -51,1173
4466835922 -51,5022
4570881896 -51,887
4677351413 -52,2718
4786300923 -52,6566
4897788194 -53,0412
5011872336 -53,4257
5128613840 -53,81
5248074602 -54,1941
5370317964 -54,578
5495408739 -54,9617
5623413252 -55,3451
5754399373 -55,7282
5888436554 -56,1109
6025595861 -56,4933
6165950019 -56,8752
6309573445 -57,2567
6456542290 -57,6378
6606934480 -58,0183
6760829754 -58,3984
6918309709 -58,7778
7079457844 -59,1566
7244359601 -59,5349
7413102413 -59,9124
7585775750 -60,2892
7762471166 -60,6653
7943282347 -61,0406
8128305162 -61,4151
8317637711 -61,7887
8511380382 -62,1614
8709635900 -62,5332
8912509381 -62,904
9120108394 -63,2738
9332543008 -63,6425
9549925860 -64,0101
9772372210 -64,3766
1e+010 -64,7419
